,artist.hotttnesss,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,longitude,loudness,mode,mode_confidence,song.hotttnesss,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms_freq,time_signature,time_signature_confidence,year
1485,0.429097812,0.008,0.2478,0.0,0.2478,276.45342,0.0,3061,7.0,0.063,37.15735675013362,-63.93335786851952,-6.51,1,0.45299999999999996,1.0,267.476,0.494,0.2478,150.012,1.0,4.0,0.828,2004
1488,0.586433379,0.469,2.14217,0.562,0.7884,223.92118,0.0,3820,5.0,0.013000000000000001,37.15735675013362,-63.93335786851952,-6.465,1,0.299,1.0,218.11700000000002,0.6559999999999999,0.45574,84.956,0.9997664490000001,4.0,0.0,2003
1489,0.461558452,0.078,0.5879,0.9740000000000001,0.19125999999999999,242.28526000000002,0.16,3004,6.0,0.11199999999999999,51.50632,-0.12714,-10.481,0,0.204,0.0,230.28400000000002,0.609,0.19125999999999999,152.02,0.8328420440000001,4.0,0.965,1996
1490,0.0,0.006999999999999999,0.23066,1.0,0.23066,295.94077000000004,0.22899999999999998,291,2.0,0.19,37.15735675013362,-63.93335786851952,-8.637,1,0.191,0.0,272.387,0.384,0.06301,120.954,0.8304464309999999,4.0,0.669,0
1491,0.552413346,0.07,0.9950899999999999,1.0,0.2375,82.85995,0.172,3803,4.0,0.302,37.15735675013362,-63.93335786851952,-19.368,0,0.639,1.0,80.167,1.0,0.2375,159.21200000000002,0.9206860509999999,3.0,0.37799999999999995,2005
1492,0.394345275,0.032,1.41209,0.5920000000000001,0.3812,274.46812,0.062,2170,4.0,0.9259999999999999,37.15735675013362,-63.93335786851952,-10.164,1,0.7140000000000001,0.0,253.62599999999998,0.715,0.1271,116.829,0.94234399,4.0,0.966,0
1494,0.467538444,0.397,0.518,0.578,0.09693,170.84036,0.0,3255,10.0,0.065,42.33168,-83.04791999999999,-2.323,1,0.215,1.0,167.27700000000002,0.6759999999999999,0.09693,145.18,1.0,4.0,0.0,2003
1498,0.0,0.044000000000000004,0.90812,0.479,0.90812,343.40526,0.0,883,0.0,0.6829999999999999,37.15735675013362,-63.93335786851952,-12.354000000000001,1,0.588,0.0,321.875,0.094,0.29322,78.666,1.0,7.0,0.6609999999999999,1993
1500,0.38352424700000004,0.032,1.3403200000000002,0.953,0.16544,257.20117999999997,0.125,2150,7.0,0.38799999999999996,54.48303000000001,-3.53444,-7.8839999999999995,1,0.455,0.0,238.90400000000002,1.0,0.16544,101.663,1.0,4.0,0.846,2001
1504,0.36462990799999995,0.011000000000000001,0.11865999999999999,0.888,0.11865999999999999,259.52608,0.096,2971,4.0,0.418,37.15735675013362,-63.93335786851952,-16.765,0,0.491,1.0,244.233,0.462,0.11865999999999999,140.056,0.936346055,3.0,0.775,0
1506,0.599602643,0.005,1.42077,0.0,0.34149,317.36118,0.0,3874,10.0,0.035,37.15735675013362,-63.93335786851952,-4.061,1,0.162,1.0,299.508,0.139,0.20642,112.277,1.0,4.0,0.02,2007
1507,0.34125991200000005,0.057999999999999996,1.25606,1.0,0.23728000000000002,244.87138,0.19399999999999998,2545,9.0,0.745,41.88,-87.77891,-10.815,0,0.5670000000000001,0.0,240.53599999999997,0.645,0.23728000000000002,120.521,1.0,4.0,0.523,1979
1508,0.333303418,0.46399999999999997,0.29196,0.534,0.29196,318.45832,0.287,844,2.0,0.552,37.15735675013362,-63.93335786851952,-11.58,1,0.435,0.0,309.267,0.159,0.29196,71.533,1.0,4.0,0.708,0
1512,0.502974636,0.586,1.66497,0.276,1.66497,237.45261000000002,5.317,3431,10.0,0.542,37.15735675013362,-63.93335786851952,-13.485999999999999,1,0.521,0.0,218.50599999999997,0.276,1.66497,158.57,1.0,4.0,0.733,1991
1517,0.312827767,0.02,1.05989,0.6559999999999999,0.54704,149.18485,0.214,78,2.0,0.7070000000000001,37.15735675013362,-63.93335786851952,-7.848,1,0.682,0.0,143.941,0.7490000000000001,0.28694000000000003,120.18299999999999,0.970502702,4.0,0.0,0
1520,0.138461596,0.149,0.9718,0.866,0.32734,209.97179,0.386,154,0.0,0.752,37.15735675013362,-63.93335786851952,-7.093999999999999,1,0.804,0.0,200.446,0.20199999999999999,0.32734,93.265,1.0,4.0,0.6629999999999999,2007
1522,0.582921577,0.018000000000000002,0.6987300000000001,0.6990000000000001,0.3079,329.37751000000003,0.079,3792,10.0,0.264,37.15735675013362,-63.93335786851952,-5.626,0,0.413,1.0,319.24,0.408,0.10851,150.077,0.99997762,4.0,0.516,1992
1523,0.403588238,0.39399999999999996,1.21421,1.0,0.24095999999999998,167.6273,0.18899999999999997,2382,6.0,0.018000000000000002,37.15735675013362,-63.93335786851952,-14.904000000000002,0,0.40700000000000003,1.0,156.497,1.0,0.24095999999999998,123.094,0.965454927,4.0,0.0,1994
1526,0.291451821,0.45299999999999996,0.39153000000000004,0.0,0.39153000000000004,184.37179,2.6239999999999997,1104,4.0,0.518,36.06899,-79.7947,-3.6630000000000003,0,0.46,0.0,169.912,0.409,0.16348,130.12,1.0,4.0,0.0,2003
1528,0.5800131829999999,0.073,0.47292,0.314,0.47292,330.26567,3.21,2346,5.0,0.7140000000000001,37.15735675013362,-63.93335786851952,-7.294,1,0.716,0.0,307.084,0.149,0.17494,133.155,1.0,5.0,0.847,0
1530,0.779968005,0.037000000000000005,1.02043,1.0,0.15832000000000002,260.33587,0.35200000000000004,3941,5.0,0.10300000000000001,49.26044,-123.11403,-3.693,1,0.433,0.0,252.81900000000002,0.971,0.15832000000000002,140.02700000000002,0.9999077479999999,4.0,0.852,2005
1532,0.415937641,0.095,0.66032,0.833,0.23165999999999998,269.322,0.212,2310,0.0,0.6729999999999999,37.15735675013362,-63.93335786851952,-9.041,1,0.593,1.0,250.363,1.0,0.23165999999999998,140.04399999999998,1.0,4.0,0.445,2003
1534,0.435808285,0.738,0.6643,0.0,0.0487,154.38322,2.781,2401,1.0,0.084,37.15735675013362,-63.93335786851952,-19.750999999999998,1,0.49200000000000005,0.0,136.725,0.521,0.0487,98.509,1.0,4.0,0.364,0
1535,0.465499679,0.046,0.75178,0.207,0.31827,128.83546,0.0,3059,5.0,0.611,42.98689,-81.24620999999999,-8.966000000000001,0,0.7120000000000001,1.0,116.59899999999999,0.892,0.10205,139.972,0.969700956,4.0,1.0,2010
1536,0.29911258,1.0,0.2135,1.0,0.2135,168.12363,0.138,1458,5.0,0.61,37.15735675013362,-63.93335786851952,-14.058,0,0.638,0.0,153.734,1.0,0.2135,94.994,1.0,1.0,0.0,0
1538,0.5243789879999999,0.006,0.74298,1.0,0.25028,184.05832,0.18899999999999997,3934,1.0,0.44,37.15735675013362,-63.93335786851952,-6.547000000000001,1,0.46799999999999997,1.0,175.676,1.0,0.25028,131.121,0.999917452,4.0,0.0,2001
1539,0.755149913,0.374,1.04457,0.556,1.04457,282.85342,7.941,3689,9.0,0.57,37.15735675013362,-63.93335786851952,-7.341,1,0.575,1.0,282.853,0.087,0.80529,125.958,0.958328388,4.0,0.515,2008
1540,0.35102262100000003,0.0,0.24971,0.0,0.24971,178.75546,0.752,1481,4.0,0.499,36.06899,-79.7947,-21.858,0,0.5589999999999999,0.0,173.801,0.0,0.24971,163.083,0.9455012279999999,1.0,0.0,0
1542,0.40070522700000005,0.9990000000000001,1.06505,0.889,1.06505,247.71873,2.339,2655,6.0,0.096,37.15735675013362,-63.93335786851952,-8.64,0,0.434,0.0,239.229,0.261,0.69995,80.99600000000001,0.941710026,4.0,0.502,0
1543,0.44859380299999996,0.358,3.3946099999999997,0.618,3.3946099999999997,241.97179,3.431,2313,1.0,0.595,37.15735675013362,-63.93335786851952,-9.295,1,0.648,0.0,227.91,0.547,3.21889,171.329,1.0,3.0,0.748,1994
1547,0.144684661,0.044000000000000004,1.41804,1.0,0.69322,291.83955,0.484,3018,10.0,0.353,37.15735675013362,-63.93335786851952,-14.199000000000002,1,0.248,0.0,274.41900000000004,0.72,0.33354,82.73299999999999,1.0,4.0,0.168,1982
1548,0.40723971600000003,0.758,0.60953,0.758,0.60953,74.68363000000001,0.0,2611,5.0,0.0,37.15735675013362,-63.93335786851952,-3.5989999999999998,0,0.099,1.0,74.684,0.728,0.32794,104.805,1.0,1.0,0.0,0
1549,0.339404989,0.22699999999999998,0.31903000000000004,0.488,0.31903000000000004,194.45506,0.0,2573,7.0,0.133,37.15735675013362,-63.93335786851952,-4.533,0,0.17,0.0,188.082,0.6809999999999999,0.31903000000000004,84.461,0.9714711009999999,4.0,0.365,2006
1550,0.520489571,0.08900000000000001,2.23749,0.426,0.04222,187.24526,0.0,3564,1.0,0.466,37.15735675013362,-63.93335786851952,-5.73,1,0.395,0.0,187.245,0.975,0.04222,109.072,1.0,5.0,1.0,2008
1551,0.326750334,0.131,0.40431999999999996,0.8290000000000001,0.07964,162.87302,0.386,1677,0.0,0.085,36.068000000000005,-90.9564,-16.055,0,0.6509999999999999,0.0,156.34,0.281,0.07964,174.609,0.9604966659999999,4.0,0.655,0
1552,0.47070039,0.8270000000000001,1.14385,0.85,0.5453399999999999,280.00608,0.14800000000000002,3510,1.0,0.485,44.97903,-93.26493,-9.429,1,0.493,1.0,265.346,0.736,0.24459,99.059,1.0,4.0,0.925,1998
1553,0.413254694,0.371,1.38721,0.884,0.4689,262.24281,0.218,2914,0.0,0.423,37.15735675013362,-63.93335786851952,-8.285,1,0.53,0.0,255.176,0.517,0.24533000000000002,130.513,1.0,3.0,0.43799999999999994,2000
1554,0.40864682700000005,0.429,0.55991,0.10300000000000001,0.55991,419.68280999999996,0.0,2412,1.0,0.34299999999999997,42.33168,-83.04791999999999,-5.251,1,0.47600000000000003,0.0,410.035,0.131,0.23495,93.92399999999999,0.90301582,4.0,0.428,0
1555,0.43089760899999996,0.059000000000000004,1.5823,0.58,0.57724,211.9571,0.0,2349,1.0,0.418,37.15735675013362,-63.93335786851952,-11.331,0,0.364,0.0,207.85299999999998,1.0,0.33305999999999997,120.583,0.926334388,4.0,1.0,1990
1556,0.23869635,0.04,1.23245,0.737,0.86503,244.27057000000002,0.664,719,8.0,0.529,18.46617,-66.10665,-16.375,1,1.0,0.0,237.25,0.243,0.68086,162.984,1.0,4.0,0.141,0
1557,0.299656226,0.687,0.14948,0.687,0.14948,46.86322,0.0,651,6.0,0.302,37.15735675013362,-63.93335786851952,-17.532,1,0.45,0.0,43.027,0.392,0.14948,111.006,0.866944316,1.0,0.0,0
1560,0.48519826299999996,0.133,0.76052,0.605,0.38048000000000004,233.66485,0.0,2554,4.0,0.35200000000000004,37.15735675013362,-63.93335786851952,-11.104000000000001,0,0.44,1.0,219.794,0.301,0.19094,160.05200000000002,0.9995999590000001,3.0,0.927,2006
1561,0.351345077,0.055,0.42963999999999997,0.8079999999999999,0.42963999999999997,161.74975,0.0,1874,3.0,0.256,30.33138,-81.6558,-9.23,1,0.397,0.0,156.143,0.961,0.42963999999999997,110.603,1.0,3.0,0.794,0
1562,0.281396284,0.625,0.10440999999999999,0.625,0.10440999999999999,250.72281,0.154,662,1.0,0.777,55.67631,12.56935,-22.088,1,0.664,0.0,235.96099999999998,0.625,0.10440999999999999,158.982,0.98315923,1.0,1.0,0
1563,0.43676907,0.127,1.64442,0.517,0.65217,109.16526,0.235,3098,7.0,0.914,50.84838,4.34968,-19.736,1,0.772,0.0,98.081,0.526,0.31982,63.333999999999996,1.0,5.0,0.905,1998
1564,0.39890889799999996,0.002,0.63193,0.828,0.25324,215.43138,0.195,2650,2.0,0.6609999999999999,47.603559999999995,-122.32943999999999,-12.067,1,0.41700000000000004,1.0,212.92700000000002,0.4,0.25324,157.532,1.0,4.0,0.091,1991
1565,0.326429668,0.753,0.14107,0.753,0.14107,116.4273,0.09,1499,7.0,0.767,39.17881,-96.56183,-9.873,1,0.8370000000000001,0.0,107.7,0.6559999999999999,0.14107,130.815,0.9636247729999999,1.0,0.0,0
1566,0.297949266,0.10800000000000001,0.94375,0.638,0.54925,294.05995,0.0,394,0.0,0.858,37.15735675013362,-63.93335786851952,-14.467,1,0.695,0.0,265.52,0.516,0.35102,150.782,1.0,5.0,1.0,2010
1570,0.335041777,0.27399999999999997,0.43198000000000003,0.662,0.22491,1054.37995,0.207,2355,9.0,1.0,37.15735675013362,-63.93335786851952,-11.905999999999999,1,0.825,0.0,1035.796,0.662,0.22491,246.5,1.0,4.0,0.873,0
1572,0.538491128,0.036000000000000004,1.17493,1.0,0.39713000000000004,207.20281,0.166,3648,4.0,0.725,37.15735675013362,-63.93335786851952,-14.799000000000001,0,0.529,0.0,203.24400000000003,0.8540000000000001,0.20204,154.60299999999998,1.0,4.0,0.451,0
1573,0.344405445,0.196,0.0341,0.578,0.0341,211.74812000000003,0.142,2531,5.0,0.595,37.15735675013362,-63.93335786851952,-5.184,1,0.48100000000000004,0.0,199.84799999999998,0.44,0.0341,216.196,0.8782298340000001,7.0,0.0,0
1574,0.37300074,0.14300000000000002,0.82147,0.10800000000000001,0.47597,279.74485,0.0,2627,8.0,0.461,37.15735675013362,-63.93335786851952,-9.027000000000001,0,0.44799999999999995,1.0,272.747,0.10800000000000001,0.47597,172.35,0.930923704,3.0,0.892,2008
1575,0.546545162,0.027999999999999997,0.79557,0.894,0.2937,133.82485,0.456,3920,10.0,0.5760000000000001,35.2225,-80.83754,-8.06,0,0.37,0.0,133.825,0.532,0.2937,120.663,0.948459133,4.0,1.0,2007
1576,0.397594324,0.005,0.6953699999999999,0.33,0.6953699999999999,267.67627999999996,6.24,2782,5.0,0.583,37.15735675013362,-63.93335786851952,-10.96,1,0.326,0.0,260.94599999999997,0.627,0.5185,176.34900000000002,1.0,4.0,0.23600000000000002,2000
1580,0.405025455,0.035,1.05513,0.579,0.54615,166.42567,0.0,3173,2.0,0.32,37.15735675013362,-63.93335786851952,-8.107000000000001,1,0.469,1.0,162.058,0.319,0.28976,117.368,0.9785612490000001,4.0,1.0,2008
1581,0.560819769,0.727,0.31729,0.727,0.31729,259.63057000000003,4.708,3696,10.0,0.0,32.61436,-86.68073000000001,-7.295,0,0.0,0.0,257.295,0.095,0.31729,130.09799999999998,1.0,1.0,0.0,1999
1583,0.39579127399999997,0.003,0.66745,0.8640000000000001,0.08195,156.29016000000001,0.299,2741,2.0,0.109,38.68193,-84.59431,-9.322000000000001,1,0.597,0.0,146.692,0.927,0.08195,108.417,0.978369095,4.0,0.445,0
1584,0.222794125,0.01,0.6363,0.49700000000000005,0.12062,277.10649,0.0,2265,5.0,0.565,37.15735675013362,-63.93335786851952,-7.077000000000001,1,0.528,0.0,267.703,0.966,0.12062,116.992,1.0,4.0,0.0,2009
1585,0.0,0.22399999999999998,0.3553,0.46399999999999997,0.3553,749.81832,0.0,219,0.0,0.061,54.313919999999996,-2.23218,-16.889,1,0.084,0.0,741.918,0.35,0.3553,117.985,0.9692044879999999,3.0,0.961,0
1589,0.44194516100000003,0.5539999999999999,0.66881,0.377,0.24716,199.28771,2.2119999999999997,3043,2.0,0.392,37.15735675013362,-63.93335786851952,-3.353,1,0.474,1.0,195.483,0.812,0.03528,141.749,1.0,4.0,0.5539999999999999,0
1591,0.144684661,0.092,1.12729,0.607,0.3883,308.53179,0.0,1147,5.0,0.39799999999999996,37.15735675013362,-63.93335786851952,-6.359,0,0.41700000000000004,0.0,294.777,0.012,0.3883,81.828,1.0,4.0,1.0,0
1594,0.526458224,0.201,1.0157200000000002,0.91,1.0157200000000002,227.70892999999998,2.519,3927,1.0,0.366,37.15735675013362,-63.93335786851952,-8.901,1,0.595,1.0,223.266,0.306,1.0157200000000002,87.95299999999999,1.0,4.0,0.8059999999999999,2008
1595,0.38065636,0.0,0.25772,0.0,0.25772,227.94404,3.9010000000000002,2725,0.0,0.708,53.07516,8.80466,-10.242,1,0.7609999999999999,0.0,215.75400000000002,0.0,0.25772,84.001,1.0,1.0,0.9790000000000001,1998
1597,0.325845945,0.919,0.64933,0.526,0.24703000000000003,341.75955,0.22399999999999998,1815,1.0,0.237,37.77916,-122.42005,-10.537,1,0.37,0.0,332.35900000000004,0.672,0.045880000000000004,120.73100000000001,0.930417093,4.0,0.529,0
1599,0.358685666,0.009000000000000001,0.38902,0.642,0.38902,225.74975,0.0,2088,8.0,0.004,37.15735675013362,-63.93335786851952,-15.892999999999999,1,0.18100000000000002,0.0,205.967,0.982,0.38902,110.598,0.9766274090000001,4.0,0.912,1988
1600,0.423808444,0.027000000000000003,0.49303,0.8140000000000001,0.07441,201.92608,0.184,2061,10.0,0.519,53.553340000000006,9.99245,-14.360999999999999,1,0.7609999999999999,0.0,191.59400000000002,0.376,0.07441,144.232,0.9868374790000001,4.0,0.27899999999999997,0
1601,0.394282621,0.004,0.36522,0.657,0.36522,199.05261000000002,0.24100000000000002,2743,4.0,0.665,37.15735675013362,-63.93335786851952,-22.272,0,0.605,0.0,184.36599999999999,0.245,0.36522,86.463,0.9207683520000001,4.0,0.33399999999999996,2008
1603,0.534429714,0.107,0.23533,0.905,0.23533,274.78159,0.113,3936,4.0,0.46299999999999997,37.15735675013362,-63.93335786851952,-5.957999999999999,1,0.401,0.0,260.777,1.0,0.23533,92.99799999999999,1.0,5.0,0.998,0
1606,0.443875676,0.129,2.20811,0.568,0.6058399999999999,1598.1971,1.03,3356,10.0,0.152,52.51606999999999,13.37698,-7.638,1,0.0,0.0,1588.2160000000001,0.063,0.35186999999999996,74.384,1.0,7.0,0.825,2000
1607,0.7660761640000001,0.055999999999999994,0.49025,0.0,0.05909,184.00608,0.084,3969,4.0,0.239,37.15735675013362,-63.93335786851952,-2.895,0,0.32299999999999995,0.0,175.525,0.5529999999999999,0.05909,127.15,1.0,4.0,0.632,2006
1608,0.316724551,0.040999999999999995,1.54634,0.5379999999999999,0.81696,338.12852999999996,0.0,1277,9.0,0.0,37.15735675013362,-63.93335786851952,-13.422,0,0.063,0.0,330.14099999999996,0.27899999999999997,0.44735,84.895,0.927188997,4.0,0.49,0
1614,0.45843946799999996,0.002,0.8488600000000001,0.85,0.28786999999999996,90.90567,0.0,3580,8.0,0.648,37.80506,-122.27301999999999,-9.505,1,0.524,1.0,82.042,0.644,0.28786999999999996,108.445,1.0,4.0,0.879,1991
1615,0.607792752,0.17,0.83672,0.17,0.83672,210.54648999999998,7.007000000000001,3911,1.0,0.171,42.33168,-83.04791999999999,-12.26,0,0.23800000000000002,1.0,196.545,0.17,0.83672,130.325,0.9246877720000001,1.0,0.33,2003
1616,0.316354001,0.8190000000000001,0.13099,0.8190000000000001,0.13099,191.97342,0.095,880,0.0,0.0,56.153,10.20452,-18.025,0,0.0,0.0,186.88,0.35100000000000003,0.13099,182.87900000000002,0.942971915,1.0,0.0,0
1617,0.500459151,0.012,0.45615,0.473,0.16847,140.40771,0.0,3724,2.0,0.0,37.15735675013362,-63.93335786851952,-4.459,0,0.242,1.0,136.214,0.515,0.02392,207.97400000000002,0.999577635,4.0,0.0,2009
1618,0.36907687100000003,0.141,0.59068,0.598,0.2481,197.22404,0.0,2946,0.0,0.0,38.62774,-90.19951,-23.549,1,0.0,0.0,188.71400000000003,0.69,0.2481,176.27900000000002,1.0,4.0,0.209,1956
1619,0.583147022,0.036000000000000004,1.29114,0.5539999999999999,0.62493,219.81995,0.11900000000000001,3831,8.0,0.615,40.143229999999996,-74.72671,-3.67,1,0.611,1.0,211.59799999999998,0.7759999999999999,0.17923,91.01100000000001,1.0,4.0,0.8390000000000001,2005
1621,0.432669353,0.027999999999999997,0.18475999999999998,0.941,0.18475999999999998,243.25179,0.311,3349,6.0,0.828,37.15735675013362,-63.93335786851952,-4.4030000000000005,1,0.621,0.0,232.519,0.703,0.18475999999999998,89.925,1.0,4.0,1.0,0
1622,0.345610204,0.753,1.81093,0.21899999999999997,1.23806,227.36934,8.702,2864,0.0,0.013000000000000001,40.71455,-74.00712,-15.712,1,0.304,0.0,211.11599999999999,0.034,0.9597700000000001,103.62100000000001,0.8801232179999999,4.0,1.0,0
1623,0.0,0.10099999999999999,0.22628,0.816,0.22628,197.72036,0.078,439,4.0,0.335,44.115590000000005,-120.51483999999999,-12.745,0,0.48,0.0,190.195,0.0,0.22628,120.13799999999999,1.0,3.0,1.0,0
1624,0.36367567700000003,0.071,0.46587,0.539,0.16864,281.52117999999996,0.285,2723,9.0,0.223,36.87652,-89.58828000000001,-13.357999999999999,1,0.285,1.0,267.27299999999997,0.48200000000000004,0.16864,201.00599999999997,0.9494007059999999,4.0,0.0,1977
1626,0.33899280299999995,0.005,0.86103,0.551,0.44525,183.58812,0.20600000000000002,689,7.0,0.374,37.15735675013362,-63.93335786851952,-2.713,0,0.324,0.0,172.832,0.682,0.23524,142.895,0.896977914,4.0,0.953,2009
1629,0.37383289399999997,0.132,1.90267,0.9690000000000001,0.55119,194.45506,0.19,290,0.0,0.031,35.830729999999996,-85.97874,-5.729,1,0.652,0.0,179.891,0.634,0.04471,89.001,1.0,4.0,0.885,0
1630,0.340080014,0.035,1.2147700000000001,0.755,0.38945,349.51791000000003,0.142,1927,1.0,0.47700000000000004,18.11526,-77.27348,-17.081,1,0.49,0.0,334.269,0.97,0.18347,149.567,0.991151495,4.0,0.0,0
1631,0.416503946,0.149,1.67357,1.0,0.22634,175.25506000000001,0.531,2880,8.0,0.5589999999999999,50.82607,7.28021,-17.186,1,0.47100000000000003,0.0,167.05599999999998,0.675,0.22634,84.89399999999999,1.0,5.0,0.369,0
1632,0.37217987799999996,0.313,0.41286999999999996,0.802,0.41286999999999996,271.85587000000004,0.316,1541,0.0,0.6920000000000001,37.15735675013362,-63.93335786851952,-13.982999999999999,1,0.7140000000000001,0.0,263.425,1.0,0.41286999999999996,74.392,1.0,3.0,0.397,0
1633,0.364556676,0.122,1.2839,1.0,0.27363000000000004,269.81832,0.17,2719,11.0,0.385,37.15735675013362,-63.93335786851952,-8.525,0,0.478,0.0,263.964,0.909,0.27363000000000004,120.859,0.99604491,4.0,0.484,0
1634,0.46951390000000004,0.098,0.99518,0.0,0.30805,120.86811999999999,0.0,3294,6.0,0.45899999999999996,37.15735675013362,-63.93335786851952,-6.72,1,0.396,1.0,120.868,0.289,0.13718,170.081,1.0,5.0,1.0,2000
1635,0.530772085,0.612,1.0636299999999999,0.147,0.27214,229.45914,2.322,3966,9.0,0.8109999999999999,36.15398,-95.99277,-3.8,1,0.784,1.0,217.641,0.237,0.07136,82.28200000000001,1.0,4.0,0.6829999999999999,2008
1636,0.439438996,0.039,0.5724899999999999,0.835,0.5724899999999999,255.21587000000002,0.257,2585,9.0,0.757,37.15735675013362,-63.93335786851952,-6.778,1,0.794,0.0,236.507,0.72,0.34541,138.378,0.936346055,4.0,0.7979999999999999,0
1637,0.30571906,0.048,1.4815399999999999,1.0,0.2763,155.03628,0.247,1887,4.0,0.569,37.15735675013362,-63.93335786851952,-6.611000000000001,1,0.51,0.0,152.213,0.9990000000000001,0.12858,99.90100000000001,0.9120362129999999,4.0,1.0,2005
1638,0.340497417,0.008,0.70199,0.637,0.28812,169.58649,0.0,1539,0.0,0.585,37.15735675013362,-63.93335786851952,-4.333,1,0.518,0.0,163.614,0.865,0.08272,148.012,0.9906818140000001,4.0,0.142,0
1640,0.39362217200000005,0.579,0.02167,0.579,0.02167,276.79302,0.38,1071,7.0,0.527,37.15735675013362,-63.93335786851952,-22.645,1,0.6970000000000001,1.0,253.933,0.26,0.02167,138.83,0.9540429309999999,1.0,0.0,1992
1641,0.395793546,0.804,1.33784,0.966,0.05894,385.2273,0.0,3612,1.0,0.06,37.15735675013362,-63.93335786851952,-6.965,1,0.273,0.0,353.228,1.0,0.05894,94.005,0.966343493,4.0,0.7040000000000001,2002
1645,0.399042081,0.43700000000000006,0.65867,0.397,0.65867,53.315459999999995,2.026,2829,6.0,0.21,33.89275,35.48527,-23.155,0,0.433,0.0,53.315,0.171,0.1564,79.685,0.909053763,4.0,0.618,2006
1646,0.251599924,1.0,0.31759,1.0,0.31759,189.43955,0.243,0,2.0,0.414,37.15735675013362,-63.93335786851952,-9.215,1,0.524,0.0,174.132,0.93,0.31759,118.66,1.0,1.0,0.0,0
1647,0.406626217,0.374,0.18448,0.8859999999999999,0.18448,186.5922,0.14800000000000002,3116,4.0,0.611,-34.60852,-58.373540000000006,-15.45,0,0.53,1.0,172.803,0.81,0.18448,159.502,1.0,3.0,1.0,1998
1649,0.384611084,0.052000000000000005,1.3622100000000001,0.174,1.3622100000000001,212.32281,0.0,1893,0.0,0.615,30.08615,-94.10158,-11.51,1,0.596,0.0,193.63099999999997,0.096,1.3622100000000001,174.437,0.984993496,4.0,0.0,0
